received_at_utc,protocol,alert_id,topic,simulation_time,risk_level,episode_status,vehicle_1,vehicle_2,arrival_time_difference_s,latency_ms,controller_action,payload_json
2026-06-27T14:01:28.997342+00:00,mqtt,arrival:targeted_vehicle_025|targeted_vehicle_026:152.5:LOW,v2x/alerts,152.5,LOW,NEW_LOW,targeted_vehicle_025,targeted_vehicle_026,3.7,2.3778,LOG_ONLY,"{""alert_id"":""arrival:targeted_vehicle_025|targeted_vehicle_026:152.5:LOW"",""pair_id"":""targeted_vehicle_025|targeted_vehicle_026"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-06-27T14:01:28.994987+00:00"",""simulation_time"":152.5,""prediction_time_s"":152.5,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_025"",""vehicle_2"":""targeted_vehicle_026"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":3.7,""vehicle_1_arrival_time_s"":152.6,""vehicle_2_arrival_time_s"":156.3,""predicted_collision_time_s"":152.6,""prediction_horizon_s"":4.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_025 and targeted_vehicle_026"",""episode_id"":""targeted_vehicle_025|targeted_vehicle_026|152.5"",""episode_status"":""NEW_LOW"",""protocol"":""mqtt"",""sent_perf_time"":122729.118155,""sent_wall_time_utc"":""2026-06-27T14:01:28.995003+00:00"",""sent_wall_time_cest"":""16:01:28.995 CEST""}"
2026-06-27T14:01:29.212022+00:00,mqtt,arrival:targeted_vehicle_026|targeted_vehicle_027:152.6:HIGH,v2x/alerts,152.6,HIGH,NEW_HIGH,targeted_vehicle_026,targeted_vehicle_027,0.2,1.7855,QUEUED_FOR_TRACI_CONTROL,"{""alert_id"":""arrival:targeted_vehicle_026|targeted_vehicle_027:152.6:HIGH"",""pair_id"":""targeted_vehicle_026|targeted_vehicle_027"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-06-27T14:01:29.210275+00:00"",""simulation_time"":152.6,""prediction_time_s"":152.6,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_026"",""vehicle_2"":""targeted_vehicle_027"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":0.2,""vehicle_1_arrival_time_s"":156.4,""vehicle_2_arrival_time_s"":156.6,""predicted_collision_time_s"":156.4,""prediction_horizon_s"":4.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_026 and targeted_vehicle_027"",""episode_id"":""targeted_vehicle_026|targeted_vehicle_027|152.6"",""episode_status"":""NEW_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":122729.333449333,""sent_wall_time_utc"":""2026-06-27T14:01:29.210291+00:00"",""sent_wall_time_cest"":""16:01:29.210 CEST"",""_controller_received_perf_time"":122729.335254833}"
2026-06-27T14:01:29.212407+00:00,mqtt,arrival:targeted_vehicle_025|targeted_vehicle_027:152.6:LOW,v2x/alerts,152.6,LOW,NEW_LOW,targeted_vehicle_025,targeted_vehicle_027,3.9,2.0114,LOG_ONLY,"{""alert_id"":""arrival:targeted_vehicle_025|targeted_vehicle_027:152.6:LOW"",""pair_id"":""targeted_vehicle_025|targeted_vehicle_027"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-06-27T14:01:29.210268+00:00"",""simulation_time"":152.6,""prediction_time_s"":152.6,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_025"",""vehicle_2"":""targeted_vehicle_027"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":3.9,""vehicle_1_arrival_time_s"":152.7,""vehicle_2_arrival_time_s"":156.6,""predicted_collision_time_s"":152.7,""prediction_horizon_s"":4.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_025 and targeted_vehicle_027"",""episode_id"":""targeted_vehicle_025|targeted_vehicle_027|152.6"",""episode_status"":""NEW_LOW"",""protocol"":""mqtt"",""sent_perf_time"":122729.333586416,""sent_wall_time_utc"":""2026-06-27T14:01:29.210428+00:00"",""sent_wall_time_cest"":""16:01:29.210 CEST""}"
2026-06-27T14:01:43.086548+00:00,mqtt,arrival:targeted_vehicle_028|targeted_vehicle_029:166.6:HIGH,v2x/alerts,166.6,HIGH,NEW_HIGH,targeted_vehicle_028,targeted_vehicle_029,0.9,1.4769,QUEUED_FOR_TRACI_CONTROL,"{""alert_id"":""arrival:targeted_vehicle_028|targeted_vehicle_029:166.6:HIGH"",""pair_id"":""targeted_vehicle_028|targeted_vehicle_029"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-06-27T14:01:43.085091+00:00"",""simulation_time"":166.6,""prediction_time_s"":166.6,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_028"",""vehicle_2"":""targeted_vehicle_029"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":0.9,""vehicle_1_arrival_time_s"":169.7,""vehicle_2_arrival_time_s"":170.6,""predicted_collision_time_s"":169.7,""prediction_horizon_s"":4.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_028 and targeted_vehicle_029"",""episode_id"":""targeted_vehicle_028|targeted_vehicle_029|166.6"",""episode_status"":""NEW_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":122743.208654833,""sent_wall_time_utc"":""2026-06-27T14:01:43.085106+00:00"",""sent_wall_time_cest"":""16:01:43.085 CEST"",""_controller_received_perf_time"":122743.2101505}"
2026-06-27T14:01:58.294616+00:00,mqtt,arrival:targeted_vehicle_031|targeted_vehicle_032:181.8:HIGH,v2x/alerts,181.8,HIGH,NEW_HIGH,targeted_vehicle_031,targeted_vehicle_032,0.9,2.7744,QUEUED_FOR_TRACI_CONTROL,"{""alert_id"":""arrival:targeted_vehicle_031|targeted_vehicle_032:181.8:HIGH"",""pair_id"":""targeted_vehicle_031|targeted_vehicle_032"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-06-27T14:01:58.291877+00:00"",""simulation_time"":181.8,""prediction_time_s"":181.8,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_031"",""vehicle_2"":""targeted_vehicle_032"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":0.9,""vehicle_1_arrival_time_s"":184.9,""vehicle_2_arrival_time_s"":185.8,""predicted_collision_time_s"":184.9,""prediction_horizon_s"":4.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_031 and targeted_vehicle_032"",""episode_id"":""targeted_vehicle_031|targeted_vehicle_032|181.8"",""episode_status"":""NEW_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":122758.415868875,""sent_wall_time_utc"":""2026-06-27T14:01:58.291892+00:00"",""sent_wall_time_cest"":""16:01:58.291 CEST"",""_controller_received_perf_time"":122758.418663958}"
2026-06-27T14:02:11.793052+00:00,mqtt,arrival:targeted_vehicle_033|targeted_vehicle_034:195.3:HIGH,v2x/alerts,195.3,HIGH,NEW_HIGH,targeted_vehicle_033,targeted_vehicle_034,1.7,1.4314,QUEUED_FOR_TRACI_CONTROL,"{""alert_id"":""arrival:targeted_vehicle_033|targeted_vehicle_034:195.3:HIGH"",""pair_id"":""targeted_vehicle_033|targeted_vehicle_034"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-06-27T14:02:11.791634+00:00"",""simulation_time"":195.3,""prediction_time_s"":195.3,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_033"",""vehicle_2"":""targeted_vehicle_034"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":1.7,""vehicle_1_arrival_time_s"":197.6,""vehicle_2_arrival_time_s"":199.3,""predicted_collision_time_s"":197.6,""prediction_horizon_s"":4.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_033 and targeted_vehicle_034"",""episode_id"":""targeted_vehicle_033|targeted_vehicle_034|195.3"",""episode_status"":""NEW_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":122771.916005708,""sent_wall_time_utc"":""2026-06-27T14:02:11.791649+00:00"",""sent_wall_time_cest"":""16:02:11.791 CEST"",""_controller_received_perf_time"":122771.917454333}"
2026-06-27T14:02:22.994337+00:00,mqtt,arrival:targeted_vehicle_035|targeted_vehicle_036:206.5:LOW,v2x/alerts,206.5,LOW,NEW_LOW,targeted_vehicle_035,targeted_vehicle_036,3.9,2.4573,LOG_ONLY,"{""alert_id"":""arrival:targeted_vehicle_035|targeted_vehicle_036:206.5:LOW"",""pair_id"":""targeted_vehicle_035|targeted_vehicle_036"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-06-27T14:02:22.991994+00:00"",""simulation_time"":206.5,""prediction_time_s"":206.5,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_035"",""vehicle_2"":""targeted_vehicle_036"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":3.9,""vehicle_1_arrival_time_s"":210.5,""vehicle_2_arrival_time_s"":206.6,""predicted_collision_time_s"":206.6,""prediction_horizon_s"":4.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_035 and targeted_vehicle_036"",""episode_id"":""targeted_vehicle_035|targeted_vehicle_036|206.5"",""episode_status"":""NEW_LOW"",""protocol"":""mqtt"",""sent_perf_time"":122783.116680791,""sent_wall_time_utc"":""2026-06-27T14:02:22.992009+00:00"",""sent_wall_time_cest"":""16:02:22.992 CEST""}"
2026-06-27T14:02:23.897572+00:00,mqtt,arrival:targeted_vehicle_035|targeted_vehicle_036:207.4:HIGH,v2x/alerts,207.4,HIGH,ESCALATED_HIGH,targeted_vehicle_035,targeted_vehicle_036,2.0,4.9988,QUEUED_FOR_TRACI_CONTROL,"{""alert_id"":""arrival:targeted_vehicle_035|targeted_vehicle_036:207.4:HIGH"",""pair_id"":""targeted_vehicle_035|targeted_vehicle_036"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-06-27T14:02:23.892612+00:00"",""simulation_time"":207.4,""prediction_time_s"":207.4,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_035"",""vehicle_2"":""targeted_vehicle_036"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.0,""vehicle_1_arrival_time_s"":209.5,""vehicle_2_arrival_time_s"":207.5,""predicted_collision_time_s"":207.5,""prediction_horizon_s"":4.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_035 and targeted_vehicle_036"",""episode_id"":""targeted_vehicle_035|targeted_vehicle_036|206.5"",""episode_status"":""ESCALATED_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":122784.017325875,""sent_wall_time_utc"":""2026-06-27T14:02:23.892629+00:00"",""sent_wall_time_cest"":""16:02:23.892 CEST"",""_controller_received_perf_time"":122784.022342458}"
2026-06-27T14:02:32.592057+00:00,mqtt,arrival:targeted_vehicle_037|targeted_vehicle_038:216.1:LOW,v2x/alerts,216.1,LOW,NEW_LOW,targeted_vehicle_037,targeted_vehicle_038,3.7,1.5064,LOG_ONLY,"{""alert_id"":""arrival:targeted_vehicle_037|targeted_vehicle_038:216.1:LOW"",""pair_id"":""targeted_vehicle_037|targeted_vehicle_038"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-06-27T14:02:32.590565+00:00"",""simulation_time"":216.1,""prediction_time_s"":216.1,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_037"",""vehicle_2"":""targeted_vehicle_038"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":3.7,""vehicle_1_arrival_time_s"":219.9,""vehicle_2_arrival_time_s"":216.2,""predicted_collision_time_s"":216.2,""prediction_horizon_s"":4.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_037 and targeted_vehicle_038"",""episode_id"":""targeted_vehicle_037|targeted_vehicle_038|216.1"",""episode_status"":""NEW_LOW"",""protocol"":""mqtt"",""sent_perf_time"":122792.715521875,""sent_wall_time_utc"":""2026-06-27T14:02:32.590580+00:00"",""sent_wall_time_cest"":""16:02:32.590 CEST""}"
2026-06-27T14:02:32.792318+00:00,mqtt,arrival:targeted_vehicle_037|targeted_vehicle_039:216.3:HIGH,v2x/alerts,216.3,HIGH,NEW_HIGH,targeted_vehicle_037,targeted_vehicle_039,0.6,1.2222,QUEUED_FOR_TRACI_CONTROL,"{""alert_id"":""arrival:targeted_vehicle_037|targeted_vehicle_039:216.3:HIGH"",""pair_id"":""targeted_vehicle_037|targeted_vehicle_039"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-06-27T14:02:32.791133+00:00"",""simulation_time"":216.3,""prediction_time_s"":216.3,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_037"",""vehicle_2"":""targeted_vehicle_039"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":0.6,""vehicle_1_arrival_time_s"":219.0,""vehicle_2_arrival_time_s"":218.4,""predicted_collision_time_s"":218.4,""prediction_horizon_s"":4.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_037 and targeted_vehicle_039"",""episode_id"":""targeted_vehicle_037|targeted_vehicle_039|216.3"",""episode_status"":""NEW_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":122792.916099125,""sent_wall_time_utc"":""2026-06-27T14:02:32.791152+00:00"",""sent_wall_time_cest"":""16:02:32.791 CEST"",""_controller_received_perf_time"":122792.917339666}"
2026-06-27T14:02:32.792552+00:00,mqtt,arrival:targeted_vehicle_038|targeted_vehicle_039:216.3:HIGH,v2x/alerts,216.3,HIGH,NEW_HIGH,targeted_vehicle_038,targeted_vehicle_039,2.0,1.2682,QUEUED_FOR_TRACI_CONTROL,"{""alert_id"":""arrival:targeted_vehicle_038|targeted_vehicle_039:216.3:HIGH"",""pair_id"":""targeted_vehicle_038|targeted_vehicle_039"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-06-27T14:02:32.791139+00:00"",""simulation_time"":216.3,""prediction_time_s"":216.3,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_038"",""vehicle_2"":""targeted_vehicle_039"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.0,""vehicle_1_arrival_time_s"":216.4,""vehicle_2_arrival_time_s"":218.4,""predicted_collision_time_s"":216.4,""prediction_horizon_s"":4.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_038 and targeted_vehicle_039"",""episode_id"":""targeted_vehicle_038|targeted_vehicle_039|216.3"",""episode_status"":""NEW_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":122792.916256083,""sent_wall_time_utc"":""2026-06-27T14:02:32.791309+00:00"",""sent_wall_time_cest"":""16:02:32.791 CEST"",""_controller_received_perf_time"":122792.917533041}"
2026-06-27T14:02:45.555286+00:00,mqtt,arrival:targeted_vehicle_040|targeted_vehicle_041:229.0:LOW,v2x/alerts,229.0,LOW,NEW_LOW,targeted_vehicle_040,targeted_vehicle_041,3.9,3.2401,LOG_ONLY,"{""alert_id"":""arrival:targeted_vehicle_040|targeted_vehicle_041:229.0:LOW"",""pair_id"":""targeted_vehicle_040|targeted_vehicle_041"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-06-27T14:02:45.552393+00:00"",""simulation_time"":229.0,""prediction_time_s"":229.0,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_040"",""vehicle_2"":""targeted_vehicle_041"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":3.9,""vehicle_1_arrival_time_s"":229.1,""vehicle_2_arrival_time_s"":233.0,""predicted_collision_time_s"":229.1,""prediction_horizon_s"":4.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_040 and targeted_vehicle_041"",""episode_id"":""targeted_vehicle_040|targeted_vehicle_041|229.0"",""episode_status"":""NEW_LOW"",""protocol"":""mqtt"",""sent_perf_time"":122805.677747541,""sent_wall_time_utc"":""2026-06-27T14:02:45.552441+00:00"",""sent_wall_time_cest"":""16:02:45.552 CEST""}"
2026-06-27T14:02:48.391321+00:00,mqtt,arrival:targeted_vehicle_041|targeted_vehicle_042:231.9:LOW,v2x/alerts,231.9,LOW,NEW_LOW,targeted_vehicle_041,targeted_vehicle_042,3.1,1.7395,LOG_ONLY,"{""alert_id"":""arrival:targeted_vehicle_041|targeted_vehicle_042:231.9:LOW"",""pair_id"":""targeted_vehicle_041|targeted_vehicle_042"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-06-27T14:02:48.389603+00:00"",""simulation_time"":231.9,""prediction_time_s"":231.9,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_041"",""vehicle_2"":""targeted_vehicle_042"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":3.1,""vehicle_1_arrival_time_s"":232.3,""vehicle_2_arrival_time_s"":235.4,""predicted_collision_time_s"":232.3,""prediction_horizon_s"":4.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_041 and targeted_vehicle_042"",""episode_id"":""targeted_vehicle_041|targeted_vehicle_042|231.9"",""episode_status"":""NEW_LOW"",""protocol"":""mqtt"",""sent_perf_time"":122808.5150045,""sent_wall_time_utc"":""2026-06-27T14:02:48.389618+00:00"",""sent_wall_time_cest"":""16:02:48.389 CEST""}"
2026-06-27T14:02:48.693306+00:00,mqtt,arrival:targeted_vehicle_041|targeted_vehicle_042:232.2:HIGH,v2x/alerts,232.2,HIGH,ESCALATED_HIGH,targeted_vehicle_041,targeted_vehicle_042,2.0,1.34,QUEUED_FOR_TRACI_CONTROL,"{""alert_id"":""arrival:targeted_vehicle_041|targeted_vehicle_042:232.2:HIGH"",""pair_id"":""targeted_vehicle_041|targeted_vehicle_042"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-06-27T14:02:48.691988+00:00"",""simulation_time"":232.2,""prediction_time_s"":232.2,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_041"",""vehicle_2"":""targeted_vehicle_042"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.0,""vehicle_1_arrival_time_s"":232.3,""vehicle_2_arrival_time_s"":234.3,""predicted_collision_time_s"":232.3,""prediction_horizon_s"":4.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_041 and targeted_vehicle_042"",""episode_id"":""targeted_vehicle_041|targeted_vehicle_042|231.9"",""episode_status"":""ESCALATED_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":122808.817397875,""sent_wall_time_utc"":""2026-06-27T14:02:48.692003+00:00"",""sent_wall_time_cest"":""16:02:48.692 CEST"",""_controller_received_perf_time"":122808.818753791}"
